what,kind,bundleId,bundleVersion,description,time
error,log,,,"org.eclipse.core.internal.resources.ResourceException: Resource '/CampusPush' is not open.\n\tat org.eclipse.core.internal.resources.Project.checkAccessible(Project.java:116)\n\tat org.eclipse.core.internal.resources.Project.hasNature(Project.java:489)\n\tat com.sysdeo.eclipse.tomcat.TomcatLauncherPlugin.fixTomcatHomeBug(TomcatLauncherPlugin.java:116)\n\tat com.sysdeo.eclipse.tomcat.TomcatLauncherPlugin.startup(TomcatLauncherPlugin.java:494)\n\tat org.eclipse.core.internal.compatibility.PluginActivator.start(PluginActivator.java:31)\n\tat org.eclipse.osgi.framework.internal.core.BundleContextImpl$1.run(BundleContextImpl.java:783)\n\tat java.security.AccessController.doPrivileged(Native Method)\n\tat org.eclipse.osgi.framework.internal.core.BundleContextImpl.startActivator(BundleContextImpl.java:774)\n\tat org.eclipse.osgi.framework.internal.core.BundleContextImpl.start(BundleContextImpl.java:755)\n\tat org.eclipse.osgi.framework.internal.core.BundleHost.startWorker(BundleHost.java:352)\n\tat org.eclipse.osgi.framework.internal.core.AbstractBundle.start(AbstractBundle.java:280)\n\tat org.eclipse.osgi.framework.util.SecureAction.start(SecureAction.java:408)\n\tat org.eclipse.core.runtime.internal.adaptor.EclipseLazyStarter.postFindLocalClass(EclipseLazyStarter.java:111)\n\tat org.eclipse.osgi.baseadaptor.loader.ClasspathManager.findLocalClass(ClasspathManager.java:449)\n\tat org.eclipse.osgi.internal.baseadaptor.DefaultClassLoader.findLocalClass(DefaultClassLoader.java:211)\n\tat org.eclipse.osgi.internal.loader.BundleLoader.findLocalClass(BundleLoader.java:381)\n\tat org.eclipse.osgi.internal.loader.BundleLoader.findClassInternal(BundleLoader.java:457)\n\tat org.eclipse.osgi.internal.loader.BundleLoader.findClass(BundleLoader.java:410)\n\tat org.eclipse.osgi.internal.loader.BundleLoader.findClass(BundleLoader.java:398)\n\tat org.eclipse.osgi.internal.baseadaptor.DefaultClassLoader.loadClass(DefaultClassLoader.java:105)\n\tat java.lang.ClassLoader.loadClass(ClassLoader.java:357)\n\tat org.eclipse.osgi.internal.loader.BundleLoader.loadClass(BundleLoader.java:326)\n\tat org.eclipse.osgi.framework.internal.core.BundleHost.loadClass(BundleHost.java:231)\n\tat org.eclipse.osgi.framework.internal.core.AbstractBundle.loadClass(AbstractBundle.java:1193)\n\tat org.eclipse.core.internal.registry.osgi.RegistryStrategyOSGI.createExecutableExtension(RegistryStrategyOSGI.java:160)\n\tat org.eclipse.core.internal.registry.ExtensionRegistry.createExecutableExtension(ExtensionRegistry.java:874)\n\tat org.eclipse.core.internal.registry.ConfigurationElement.createExecutableExtension(ConfigurationElement.java:243)\n\tat org.eclipse.core.internal.registry.ConfigurationElementHandle.createExecutableExtension(ConfigurationElementHandle.java:51)\n\tat org.eclipse.ui.internal.WorkbenchPlugin$1.run(WorkbenchPlugin.java:267)\n\tat org.eclipse.swt.custom.BusyIndicator.showWhile(BusyIndicator.java:70)\n\tat org.eclipse.ui.internal.WorkbenchPlugin.createExtension(WorkbenchPlugin.java:263)\n\tat org.eclipse.ui.internal.dialogs.WorkbenchPreferenceNode.createPage(WorkbenchPreferenceNode.java:47)\n\tat org.eclipse.jface.preference.PreferenceDialog.createPage(PreferenceDialog.java:1339)\n\tat org.eclipse.ui.internal.dialogs.FilteredPreferenceDialog.createPage(FilteredPreferenceDialog.java:382)\n\tat org.eclipse.jface.preference.PreferenceDialog.showPage(PreferenceDialog.java:1230)\n\tat org.eclipse.ui.internal.dialogs.FilteredPreferenceDialog.showPage(FilteredPreferenceDialog.java:679)\n\tat org.eclipse.jface.preference.PreferenceDialog$10.run(PreferenceDialog.java:708)\n\tat org.eclipse.swt.custom.BusyIndicator.showWhile(BusyIndicator.java:70)\n\tat org.eclipse.jface.preference.PreferenceDialog$9.selectionChanged(PreferenceDialog.java:704)\n\tat org.eclipse.jface.viewers.StructuredViewer$3.run(StructuredViewer.java:864)\n\tat org.eclipse.core.runtime.SafeRunner.run(SafeRunner.java:42)\n\tat org.eclipse.core.runtime.Platform.run(Platform.java:888)\n\tat org.eclipse.ui.internal.JFaceUtil$1.run(JFaceUtil.java:48)\n\tat org.eclipse.jface.util.SafeRunnable.run(SafeRunnable.java:175)\n\tat org.eclipse.jface.viewers.StructuredViewer.firePostSelectionChanged(StructuredViewer.java:862)\n\tat org.eclipse.jface.viewers.StructuredViewer.handlePostSelect(StructuredViewer.java:1175)\n\tat org.eclipse.jface.viewers.StructuredViewer$5.widgetSelected(StructuredViewer.java:1200)\n\tat org.eclipse.jface.util.OpenStrategy.firePostSelectionEvent(OpenStrategy.java:251)\n\tat org.eclipse.jface.util.OpenStrategy.access$5(OpenStrategy.java:245)\n\tat org.eclipse.jface.util.OpenStrategy$3.run(OpenStrategy.java:419)\n\tat org.eclipse.swt.widgets.RunnableLock.run(RunnableLock.java:35)\n\tat org.eclipse.swt.widgets.Synchronizer.runAsyncMessages(Synchronizer.java:134)\n\tat org.eclipse.swt.widgets.Display.runAsyncMessages(Display.java:3468)\n\tat org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:3115)\n\tat org.eclipse.jface.window.Window.runEventLoop(Window.java:825)\n\tat org.eclipse.jface.window.Window.open(Window.java:801)\n\tat org.eclipse.ui.internal.dialogs.WorkbenchPreferenceDialog.open(WorkbenchPreferenceDialog.java:211)\n\tat org.eclipse.ui.internal.OpenPreferencesAction.run(OpenPreferencesAction.java:65)\n\tat org.eclipse.jface.action.Action.runWithEvent(Action.java:498)\n\tat org.eclipse.jface.action.ActionContributionItem.handleWidgetSelection(ActionContributionItem.java:584)\n\tat org.eclipse.jface.action.ActionContributionItem.access$2(ActionContributionItem.java:501)\n\tat org.eclipse.jface.action.ActionContributionItem$5.handleEvent(ActionContributionItem.java:411)\n\tat org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:84)\n\tat org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:1176)\n\tat org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java:3493)\n\tat org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:3112)\n\tat org.eclipse.ui.internal.Workbench.runEventLoop(Workbench.java:2405)\n\tat org.eclipse.ui.internal.Workbench.runUI(Workbench.java:2369)\n\tat org.eclipse.ui.internal.Workbench.access$4(Workbench.java:2221)\n\tat org.eclipse.ui.internal.Workbench$5.run(Workbench.java:500)\n\tat org.eclipse.core.databinding.observable.Realm.runWithDefault(Realm.java:332)\n\tat org.eclipse.ui.internal.Workbench.createAndRunWorkbench(Workbench.java:493)\n\tat org.eclipse.ui.PlatformUI.createAndRunWorkbench(PlatformUI.java:149)\n\tat org.eclipse.ui.internal.ide.application.IDEApplication.start(IDEApplication.java:113)\n\tat org.eclipse.equinox.internal.app.EclipseAppHandle.run(EclipseAppHandle.java:194)\n\tat org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher.runApplication(EclipseAppLauncher.java:110)\n\tat org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher.start(EclipseAppLauncher.java:79)\n\tat org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:368)\n\tat org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:179)\n\tat sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)\n\tat sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)\n\tat sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)\n\tat java.lang.reflect.Method.invoke(Method.java:606)\n\tat org.eclipse.equinox.launcher.Main.invokeFramework(Main.java:559)\n\tat org.eclipse.equinox.launcher.Main.basicRun(Main.java:514)\n\tat org.eclipse.equinox.launcher.Main.run(Main.java:1311)\n",1388838828367
started,bundle,com.sysdeo.eclipse.tomcat,3.3.0,"com.sysdeo.eclipse.tomcat",1388838828367
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1388839009895
started,bundle,org.eclipse.debug.core,3.5.1.v20091103_r352,"org.eclipse.debug.core",1388839012062
started,bundle,org.eclipse.jdt.launching,3.5.1.v20100108_r352,"org.eclipse.jdt.launching",1388839012083
started,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1388839012288
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1388839012334
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1388839012397
error,log,,,"Impossible to restart Tomcat/n\n",1388839012405
error,log,,,"org.eclipse.core.runtime.CoreException: The archive: /usr/share/tomcat6/bin/bin/bootstrap.jar which is referenced by the classpath, does not exist.\n\tat org.eclipse.jdt.launching.JavaRuntime.abort(JavaRuntime.java:1345)\n\tat org.eclipse.jdt.launching.JavaRuntime.abort(JavaRuntime.java:1331)\n\tat org.eclipse.jdt.launching.JavaRuntime.resolveRuntimeClasspathEntry(JavaRuntime.java:919)\n\tat org.eclipse.jdt.launching.StandardClasspathProvider.resolveClasspath(StandardClasspathProvider.java:75)\n\tat org.eclipse.jdt.launching.JavaRuntime.resolveRuntimeClasspath(JavaRuntime.java:1205)\n\tat org.eclipse.jdt.launching.AbstractJavaLaunchConfigurationDelegate.getClasspath(AbstractJavaLaunchConfigurationDelegate.java:417)\n\tat org.eclipse.jdt.launching.JavaLaunchDelegate.launch(JavaLaunchDelegate.java:71)\n\tat org.eclipse.debug.internal.core.LaunchConfiguration.launch(LaunchConfiguration.java:853)\n\tat org.eclipse.debug.internal.core.LaunchConfiguration.launch(LaunchConfiguration.java:703)\n\tat org.eclipse.debug.internal.core.LaunchConfiguration.launch(LaunchConfiguration.java:696)\n\tat com.sysdeo.eclipse.tomcat.VMLauncherUtility.runVM(VMLauncherUtility.java:95)\n\tat com.sysdeo.eclipse.tomcat.TomcatBootstrap.runTomcatBootsrap(TomcatBootstrap.java:202)\n\tat com.sysdeo.eclipse.tomcat.TomcatBootstrap.stop(TomcatBootstrap.java:101)\n\tat com.sysdeo.eclipse.tomcat.TomcatBootstrap.restart(TomcatBootstrap.java:108)\n\tat com.sysdeo.eclipse.tomcat.actions.RestartActionDelegate.run(RestartActionDelegate.java:39)\n\tat org.eclipse.ui.internal.PluginAction.runWithEvent(PluginAction.java:251)\n\tat org.eclipse.ui.internal.WWinPluginAction.runWithEvent(WWinPluginAction.java:229)\n\tat org.eclipse.jface.action.ActionContributionItem.handleWidgetSelection(ActionContributionItem.java:584)\n\tat org.eclipse.jface.action.ActionContributionItem.access$2(ActionContributionItem.java:501)\n\tat org.eclipse.jface.action.ActionContributionItem$6.handleEvent(ActionContributionItem.java:452)\n\tat org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:84)\n\tat org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:1176)\n\tat org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java:3493)\n\tat org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:3112)\n\tat org.eclipse.ui.internal.Workbench.runEventLoop(Workbench.java:2405)\n\tat org.eclipse.ui.internal.Workbench.runUI(Workbench.java:2369)\n\tat org.eclipse.ui.internal.Workbench.access$4(Workbench.java:2221)\n\tat org.eclipse.ui.internal.Workbench$5.run(Workbench.java:500)\n\tat org.eclipse.core.databinding.observable.Realm.runWithDefault(Realm.java:332)\n\tat org.eclipse.ui.internal.Workbench.createAndRunWorkbench(Workbench.java:493)\n\tat org.eclipse.ui.PlatformUI.createAndRunWorkbench(PlatformUI.java:149)\n\tat org.eclipse.ui.internal.ide.application.IDEApplication.start(IDEApplication.java:113)\n\tat org.eclipse.equinox.internal.app.EclipseAppHandle.run(EclipseAppHandle.java:194)\n\tat org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher.runApplication(EclipseAppLauncher.java:110)\n\tat org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher.start(EclipseAppLauncher.java:79)\n\tat org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:368)\n\tat org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:179)\n\tat sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)\n\tat sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)\n\tat sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)\n\tat java.lang.reflect.Method.invoke(Method.java:606)\n\tat org.eclipse.equinox.launcher.Main.invokeFramework(Main.java:559)\n\tat org.eclipse.equinox.launcher.Main.basicRun(Main.java:514)\n\tat org.eclipse.equinox.launcher.Main.run(Main.java:1311)\n",1388839012406
error,log,,,"Impossible to restart Tomcat/n\n",1388839012872
error,log,,,"org.eclipse.core.runtime.CoreException: The archive: /usr/share/tomcat6/bin/bin/bootstrap.jar which is referenced by the classpath, does not exist.\n\tat org.eclipse.jdt.launching.JavaRuntime.abort(JavaRuntime.java:1345)\n\tat org.eclipse.jdt.launching.JavaRuntime.abort(JavaRuntime.java:1331)\n\tat org.eclipse.jdt.launching.JavaRuntime.resolveRuntimeClasspathEntry(JavaRuntime.java:919)\n\tat org.eclipse.jdt.launching.StandardClasspathProvider.resolveClasspath(StandardClasspathProvider.java:75)\n\tat org.eclipse.jdt.launching.JavaRuntime.resolveRuntimeClasspath(JavaRuntime.java:1205)\n\tat org.eclipse.jdt.launching.AbstractJavaLaunchConfigurationDelegate.getClasspath(AbstractJavaLaunchConfigurationDelegate.java:417)\n\tat org.eclipse.jdt.launching.JavaLaunchDelegate.launch(JavaLaunchDelegate.java:71)\n\tat org.eclipse.debug.internal.core.LaunchConfiguration.launch(LaunchConfiguration.java:853)\n\tat org.eclipse.debug.internal.core.LaunchConfiguration.launch(LaunchConfiguration.java:703)\n\tat org.eclipse.debug.internal.core.LaunchConfiguration.launch(LaunchConfiguration.java:696)\n\tat com.sysdeo.eclipse.tomcat.VMLauncherUtility.runVM(VMLauncherUtility.java:95)\n\tat com.sysdeo.eclipse.tomcat.TomcatBootstrap.runTomcatBootsrap(TomcatBootstrap.java:202)\n\tat com.sysdeo.eclipse.tomcat.TomcatBootstrap.stop(TomcatBootstrap.java:101)\n\tat com.sysdeo.eclipse.tomcat.TomcatBootstrap.restart(TomcatBootstrap.java:108)\n\tat com.sysdeo.eclipse.tomcat.actions.RestartActionDelegate.run(RestartActionDelegate.java:39)\n\tat org.eclipse.ui.internal.PluginAction.runWithEvent(PluginAction.java:251)\n\tat org.eclipse.ui.internal.WWinPluginAction.runWithEvent(WWinPluginAction.java:229)\n\tat org.eclipse.jface.action.ActionContributionItem.handleWidgetSelection(ActionContributionItem.java:584)\n\tat org.eclipse.jface.action.ActionContributionItem.access$2(ActionContributionItem.java:501)\n\tat org.eclipse.jface.action.ActionContributionItem$6.handleEvent(ActionContributionItem.java:452)\n\tat org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:84)\n\tat org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:1176)\n\tat org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java:3493)\n\tat org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:3112)\n\tat org.eclipse.ui.internal.Workbench.runEventLoop(Workbench.java:2405)\n\tat org.eclipse.ui.internal.Workbench.runUI(Workbench.java:2369)\n\tat org.eclipse.ui.internal.Workbench.access$4(Workbench.java:2221)\n\tat org.eclipse.ui.internal.Workbench$5.run(Workbench.java:500)\n\tat org.eclipse.core.databinding.observable.Realm.runWithDefault(Realm.java:332)\n\tat org.eclipse.ui.internal.Workbench.createAndRunWorkbench(Workbench.java:493)\n\tat org.eclipse.ui.PlatformUI.createAndRunWorkbench(PlatformUI.java:149)\n\tat org.eclipse.ui.internal.ide.application.IDEApplication.start(IDEApplication.java:113)\n\tat org.eclipse.equinox.internal.app.EclipseAppHandle.run(EclipseAppHandle.java:194)\n\tat org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher.runApplication(EclipseAppLauncher.java:110)\n\tat org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher.start(EclipseAppLauncher.java:79)\n\tat org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:368)\n\tat org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:179)\n\tat sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)\n\tat sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)\n\tat sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)\n\tat java.lang.reflect.Method.invoke(Method.java:606)\n\tat org.eclipse.equinox.launcher.Main.invokeFramework(Main.java:559)\n\tat org.eclipse.equinox.launcher.Main.basicRun(Main.java:514)\n\tat org.eclipse.equinox.launcher.Main.run(Main.java:1311)\n",1388839012873
opened,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.JavadocView",1388839015434
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.JavadocView",1388839015449
error,log,,,"Impossible to restart Tomcat/n\n",1388839019412
error,log,,,"org.eclipse.core.runtime.CoreException: The archive: /usr/share/tomcat6/bin/bin/bootstrap.jar which is referenced by the classpath, does not exist.\n\tat org.eclipse.jdt.launching.JavaRuntime.abort(JavaRuntime.java:1345)\n\tat org.eclipse.jdt.launching.JavaRuntime.abort(JavaRuntime.java:1331)\n\tat org.eclipse.jdt.launching.JavaRuntime.resolveRuntimeClasspathEntry(JavaRuntime.java:919)\n\tat org.eclipse.jdt.launching.StandardClasspathProvider.resolveClasspath(StandardClasspathProvider.java:75)\n\tat org.eclipse.jdt.launching.JavaRuntime.resolveRuntimeClasspath(JavaRuntime.java:1205)\n\tat org.eclipse.jdt.launching.AbstractJavaLaunchConfigurationDelegate.getClasspath(AbstractJavaLaunchConfigurationDelegate.java:417)\n\tat org.eclipse.jdt.launching.JavaLaunchDelegate.launch(JavaLaunchDelegate.java:71)\n\tat org.eclipse.debug.internal.core.LaunchConfiguration.launch(LaunchConfiguration.java:853)\n\tat org.eclipse.debug.internal.core.LaunchConfiguration.launch(LaunchConfiguration.java:703)\n\tat org.eclipse.debug.internal.core.LaunchConfiguration.launch(LaunchConfiguration.java:696)\n\tat com.sysdeo.eclipse.tomcat.VMLauncherUtility.runVM(VMLauncherUtility.java:95)\n\tat com.sysdeo.eclipse.tomcat.TomcatBootstrap.runTomcatBootsrap(TomcatBootstrap.java:202)\n\tat com.sysdeo.eclipse.tomcat.TomcatBootstrap.stop(TomcatBootstrap.java:101)\n\tat com.sysdeo.eclipse.tomcat.TomcatBootstrap.restart(TomcatBootstrap.java:108)\n\tat com.sysdeo.eclipse.tomcat.actions.RestartActionDelegate.run(RestartActionDelegate.java:39)\n\tat org.eclipse.ui.internal.PluginAction.runWithEvent(PluginAction.java:251)\n\tat org.eclipse.ui.internal.WWinPluginAction.runWithEvent(WWinPluginAction.java:229)\n\tat org.eclipse.jface.action.ActionContributionItem.handleWidgetSelection(ActionContributionItem.java:584)\n\tat org.eclipse.jface.action.ActionContributionItem.access$2(ActionContributionItem.java:501)\n\tat org.eclipse.jface.action.ActionContributionItem$6.handleEvent(ActionContributionItem.java:452)\n\tat org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:84)\n\tat org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:1176)\n\tat org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java:3493)\n\tat org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:3112)\n\tat org.eclipse.ui.internal.Workbench.runEventLoop(Workbench.java:2405)\n\tat org.eclipse.ui.internal.Workbench.runUI(Workbench.java:2369)\n\tat org.eclipse.ui.internal.Workbench.access$4(Workbench.java:2221)\n\tat org.eclipse.ui.internal.Workbench$5.run(Workbench.java:500)\n\tat org.eclipse.core.databinding.observable.Realm.runWithDefault(Realm.java:332)\n\tat org.eclipse.ui.internal.Workbench.createAndRunWorkbench(Workbench.java:493)\n\tat org.eclipse.ui.PlatformUI.createAndRunWorkbench(PlatformUI.java:149)\n\tat org.eclipse.ui.internal.ide.application.IDEApplication.start(IDEApplication.java:113)\n\tat org.eclipse.equinox.internal.app.EclipseAppHandle.run(EclipseAppHandle.java:194)\n\tat org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher.runApplication(EclipseAppLauncher.java:110)\n\tat org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher.start(EclipseAppLauncher.java:79)\n\tat org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:368)\n\tat org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:179)\n\tat sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)\n\tat sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)\n\tat sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)\n\tat java.lang.reflect.Method.invoke(Method.java:606)\n\tat org.eclipse.equinox.launcher.Main.invokeFramework(Main.java:559)\n\tat org.eclipse.equinox.launcher.Main.basicRun(Main.java:514)\n\tat org.eclipse.equinox.launcher.Main.run(Main.java:1311)\n",1388839019413
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1388839020573
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1388839031209
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1388839031218
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.views.showView",1388839031226
error,log,,,"Impossible to start Tomcat\nCheck home directory setup in Tomcat preference page/n\n",1388839035718
error,log,,,"org.eclipse.core.runtime.CoreException: The archive: /usr/share/tomcat6/bin/bin/bootstrap.jar which is referenced by the classpath, does not exist.\n\tat org.eclipse.jdt.launching.JavaRuntime.abort(JavaRuntime.java:1345)\n\tat org.eclipse.jdt.launching.JavaRuntime.abort(JavaRuntime.java:1331)\n\tat org.eclipse.jdt.launching.JavaRuntime.resolveRuntimeClasspathEntry(JavaRuntime.java:919)\n\tat org.eclipse.jdt.launching.StandardClasspathProvider.resolveClasspath(StandardClasspathProvider.java:75)\n\tat org.eclipse.jdt.launching.JavaRuntime.resolveRuntimeClasspath(JavaRuntime.java:1205)\n\tat org.eclipse.jdt.launching.AbstractJavaLaunchConfigurationDelegate.getClasspath(AbstractJavaLaunchConfigurationDelegate.java:417)\n\tat org.eclipse.jdt.launching.JavaLaunchDelegate.launch(JavaLaunchDelegate.java:71)\n\tat org.eclipse.debug.internal.core.LaunchConfiguration.launch(LaunchConfiguration.java:853)\n\tat org.eclipse.debug.internal.core.LaunchConfiguration.launch(LaunchConfiguration.java:703)\n\tat org.eclipse.debug.internal.core.LaunchConfiguration.launch(LaunchConfiguration.java:696)\n\tat com.sysdeo.eclipse.tomcat.VMLauncherUtility.runVM(VMLauncherUtility.java:95)\n\tat com.sysdeo.eclipse.tomcat.TomcatBootstrap.runTomcatBootsrap(TomcatBootstrap.java:202)\n\tat com.sysdeo.eclipse.tomcat.TomcatBootstrap.start(TomcatBootstrap.java:95)\n\tat com.sysdeo.eclipse.tomcat.actions.StartActionDelegate.run(StartActionDelegate.java:38)\n\tat org.eclipse.ui.internal.PluginAction.runWithEvent(PluginAction.java:251)\n\tat org.eclipse.ui.internal.WWinPluginAction.runWithEvent(WWinPluginAction.java:229)\n\tat org.eclipse.jface.action.ActionContributionItem.handleWidgetSelection(ActionContributionItem.java:584)\n\tat org.eclipse.jface.action.ActionContributionItem.access$2(ActionContributionItem.java:501)\n\tat org.eclipse.jface.action.ActionContributionItem$6.handleEvent(ActionContributionItem.java:452)\n\tat org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:84)\n\tat org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:1176)\n\tat org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java:3493)\n\tat org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:3112)\n\tat org.eclipse.ui.internal.Workbench.runEventLoop(Workbench.java:2405)\n\tat org.eclipse.ui.internal.Workbench.runUI(Workbench.java:2369)\n\tat org.eclipse.ui.internal.Workbench.access$4(Workbench.java:2221)\n\tat org.eclipse.ui.internal.Workbench$5.run(Workbench.java:500)\n\tat org.eclipse.core.databinding.observable.Realm.runWithDefault(Realm.java:332)\n\tat org.eclipse.ui.internal.Workbench.createAndRunWorkbench(Workbench.java:493)\n\tat org.eclipse.ui.PlatformUI.createAndRunWorkbench(PlatformUI.java:149)\n\tat org.eclipse.ui.internal.ide.application.IDEApplication.start(IDEApplication.java:113)\n\tat org.eclipse.equinox.internal.app.EclipseAppHandle.run(EclipseAppHandle.java:194)\n\tat org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher.runApplication(EclipseAppLauncher.java:110)\n\tat org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher.start(EclipseAppLauncher.java:79)\n\tat org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:368)\n\tat org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:179)\n\tat sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)\n\tat sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)\n\tat sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)\n\tat java.lang.reflect.Method.invoke(Method.java:606)\n\tat org.eclipse.equinox.launcher.Main.invokeFramework(Main.java:559)\n\tat org.eclipse.equinox.launcher.Main.basicRun(Main.java:514)\n\tat org.eclipse.equinox.launcher.Main.run(Main.java:1311)\n",1388839035718
error,log,,,"Impossible to start Tomcat\nCheck home directory setup in Tomcat preference page/n\n",1388839036172
